,exe,task_id,bwrite,bsend,dag_job_id,wf_label,hostname,stime,xformation,rss,event,procs,iowait,@version,condor_job_id,syscr,type,wf_uuid,threads,syscw,rchar,site,vm,pid,ts,bread,rank,@timestamp,utime,brecv,wchar
143,/var/lib/condor/execute/dir_16476/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000017,877015040,0,individuals_wrapper_ID0000017,1000genome-20180627T215441Z,workers1-2,14.41,individuals_wrapper,22296,kickstart.inv.online,5,0.25,1,6581.0,11921,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,740896,50505532,condorpool,299236,16798,1530137276.713974,0,0,2018-06-27T22:07:58.021Z,113.46,0,121312221
144,/var/lib/condor/execute/dir_27198/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000008,317870080,0,individuals_wrapper_ID0000008,1000genome-20180627T215441Z,workers1-3,4.73,individuals_wrapper,22612,kickstart.inv.online,5,0.01,1,6589.0,17423,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,157203,71446925,condorpool,299252,27369,1530137152.863661,0,0,2018-06-27T22:05:55.029Z,25.17,0,26458328
145,/var/lib/condor/execute/dir_16282/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000007,1021640704,0,individuals_wrapper_ID0000007,1000genome-20180627T215441Z,workers1-2,11.59,individuals_wrapper,22676,kickstart.inv.online,5,0.11,1,6580.0,16295,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,567607,68002813,condorpool,299252,16388,1530137173.573997,0,0,2018-06-27T22:06:14.870Z,87.51,0,92437017
146,/var/lib/condor/execute/dir_16477/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000006,168169472,0,individuals_wrapper_ID0000006,1000genome-20180627T215441Z,workers1-2,2.16,individuals_wrapper,22280,kickstart.inv.online,5,0.02,1,6582.0,12286,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,113986,50312663,condorpool,299236,16697,1530137159.353602,0,0,2018-06-27T22:06:00.646Z,17.53,0,19005849
147,/var/lib/condor/execute/dir_16282/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000007,958562304,0,individuals_wrapper_ID0000007,1000genome-20180627T215441Z,workers1-2,10.5,individuals_wrapper,22676,kickstart.inv.online,5,0.1,1,6580.0,16101,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,510454,67037235,condorpool,299252,16388,1530137163.574002,0,0,2018-06-27T22:06:04.870Z,78.63,0,83093428
148,/var/lib/condor/execute/dir_16243/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000018,914100224,0,individuals_wrapper_ID0000018,1000genome-20180627T215441Z,workers1-2,10.94,individuals_wrapper,22264,kickstart.inv.online,5,0.1,1,6579.0,13620,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,511685,56879136,condorpool,299236,16488,1530137165.761958,0,0,2018-06-27T22:06:07.053Z,78.39,0,83705404
149,/var/lib/condor/execute/dir_27195/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000009,476508160,0,individuals_wrapper_ID0000009,1000genome-20180627T215441Z,workers1-3,6.49,individuals_wrapper,22616,kickstart.inv.online,5,0.04,1,6587.0,20079,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,202098,82402636,condorpool,299236,27605,1530137191.720449,0,0,2018-06-27T22:06:33.911Z,31.88,0,33909451
150,/var/lib/condor/execute/dir_3991/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000005,175853568,0,individuals_wrapper_ID0000005,1000genome-20180627T215441Z,workers1-0,2.58,individuals_wrapper,22376,kickstart.inv.online,5,0.01,1,6584.0,9802,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,112913,40142160,condorpool,299252,4390,1530137169.131019,0,0,2018-06-27T22:06:09.960Z,17.17,0,19456229
151,/var/lib/condor/execute/dir_8310/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000003,443711488,0,individuals_wrapper_ID0000003,1000genome-20180627T215441Z,workers1-1,2.3,individuals_wrapper,22504,kickstart.inv.online,5,0.04,1,6594.0,4838,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,111767,19801427,condorpool,299236,8537,1530137172.287753,0,0,2018-06-27T22:06:13.185Z,17.5,0,18938613
152,/var/lib/condor/execute/dir_3990/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000016,108081152,0,individuals_wrapper_ID0000016,1000genome-20180627T215441Z,workers1-0,2.11,individuals_wrapper,22552,kickstart.inv.online,5,0.01,1,6583.0,7336,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,110008,29967697,condorpool,299244,4500,1530137181.322397,0,0,2018-06-27T22:06:22.159Z,17.38,0,18535960
153,/var/lib/condor/execute/dir_8315/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000020,62779392,0,individuals_wrapper_ID0000020,1000genome-20180627T215441Z,workers1-1,1.23,individuals_wrapper,20712,kickstart.inv.online,5,0.0,1,6592.0,17074,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,57332,69759221,condorpool,229572,8844,1530137184.872254,0,0,2018-06-27T22:06:25.787Z,8.68,0,9536256
154,/var/lib/condor/execute/dir_16243/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000018,1253998592,0,individuals_wrapper_ID0000018,1000genome-20180627T215441Z,workers1-2,16.71,individuals_wrapper,22264,kickstart.inv.online,5,0.18,1,6579.0,14575,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,796739,61580056,condorpool,299236,16488,1530137215.761978,0,0,2018-06-27T22:06:57.050Z,122.29,0,130099503
155,/var/lib/condor/execute/dir_16476/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000017,323092480,0,individuals_wrapper_ID0000017,1000genome-20180627T215441Z,workers1-2,5.45,individuals_wrapper,22296,kickstart.inv.online,5,0.07,1,6581.0,10392,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,284659,42973447,condorpool,299236,16798,1530137196.713905,0,0,2018-06-27T22:06:38.005Z,43.59,0,46907496
156,/var/lib/condor/execute/dir_16476/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000017,400658432,0,individuals_wrapper_ID0000017,1000genome-20180627T215441Z,workers1-2,6.55,individuals_wrapper,22296,kickstart.inv.online,5,0.09,1,6581.0,10587,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,341902,43943114,condorpool,299236,16798,1530137206.713964,0,0,2018-06-27T22:06:48.020Z,52.38,0,56256958
157,/var/lib/condor/execute/dir_27198/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000008,799801344,0,individuals_wrapper_ID0000008,1000genome-20180627T215441Z,workers1-3,10.62,individuals_wrapper,22612,kickstart.inv.online,5,0.1,1,6589.0,18159,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,367645,74977423,condorpool,299252,27369,1530137192.866775,0,0,2018-06-27T22:06:35.045Z,59.17,0,62162710
158,/var/lib/condor/execute/dir_3993/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000015,581591040,0,individuals_wrapper_ID0000015,1000genome-20180627T215441Z,workers1-0,6.94,individuals_wrapper,22488,kickstart.inv.online,5,0.05,1,6585.0,5608,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,341389,23602027,condorpool,299236,4275,1530137194.364308,0,0,2018-06-27T22:06:35.198Z,52.83,0,55672645
159,/var/lib/condor/execute/dir_3994/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000004,803323904,0,individuals_wrapper_ID0000004,1000genome-20180627T215441Z,workers1-0,10.31,individuals_wrapper,22708,kickstart.inv.online,5,0.09,1,6586.0,8654,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,509490,36529687,condorpool,299236,4175,1530137220.315439,0,0,2018-06-27T22:07:01.146Z,78.76,0,82369902
160,/var/lib/condor/execute/dir_8315/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000020,254726144,0,individuals_wrapper_ID0000020,1000genome-20180627T215441Z,workers1-1,4.26,individuals_wrapper,22448,kickstart.inv.online,5,0.02,1,6592.0,17656,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,230526,72596571,condorpool,299236,8844,1530137214.872257,0,0,2018-06-27T22:06:55.789Z,35.38,0,38120630
161,/var/lib/condor/execute/dir_8314/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000010,386531328,0,individuals_wrapper_ID0000010,1000genome-20180627T215441Z,workers1-1,4.55,individuals_wrapper,22352,kickstart.inv.online,5,0.03,1,6591.0,22596,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,226663,92855385,condorpool,299236,8653,1530137206.132249,0,0,2018-06-27T22:06:47.047Z,35.04,0,37210656
162,/var/lib/condor/execute/dir_3991/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000005,361689088,0,individuals_wrapper_ID0000005,1000genome-20180627T215441Z,workers1-0,6.12,individuals_wrapper,22376,kickstart.inv.online,5,0.05,1,6584.0,10377,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,282748,42973146,condorpool,299252,4390,1530137199.131207,0,0,2018-06-27T22:06:39.951Z,43.1,0,47366636
163,/var/lib/condor/execute/dir_27201/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000021,486330368,0,individuals_wrapper_ID0000021,1000genome-20180627T215441Z,workers1-3,11.83,individuals_wrapper,22436,kickstart.inv.online,5,0.17,1,6590.0,20841,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,419982,86031448,condorpool,299236,27731,1530137250.646769,0,0,2018-06-27T22:07:32.848Z,66.79,0,68802994
164,/var/lib/condor/execute/dir_8310/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000003,1050738688,0,individuals_wrapper_ID0000003,1000genome-20180627T215441Z,workers1-1,11.01,individuals_wrapper,22504,kickstart.inv.online,5,0.16,1,6594.0,6358,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,565278,27259307,condorpool,299236,8537,1530137252.288103,0,0,2018-06-27T22:07:33.201Z,87.8,0,93009032
165,/var/lib/condor/execute/dir_16477/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000006,687898624,0,individuals_wrapper_ID0000006,1000genome-20180627T215441Z,workers1-2,10.77,individuals_wrapper,22280,kickstart.inv.online,5,0.16,1,6582.0,13814,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,567210,57832439,condorpool,299236,16697,1530137239.353978,0,0,2018-06-27T22:07:20.645Z,87.36,0,94282056
166,/var/lib/condor/execute/dir_3994/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000004,930017280,0,individuals_wrapper_ID0000004,1000genome-20180627T215441Z,workers1-0,12.56,individuals_wrapper,22708,kickstart.inv.online,5,0.13,1,6586.0,9034,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,623925,38399287,condorpool,299236,4175,1530137240.315439,0,0,2018-06-27T22:07:21.149Z,96.45,0,101118638
167,/var/lib/condor/execute/dir_3990/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000016,498204672,0,individuals_wrapper_ID0000016,1000genome-20180627T215441Z,workers1-0,8.83,individuals_wrapper,22552,kickstart.inv.online,5,0.12,1,6583.0,8464,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,441776,35465869,condorpool,299244,4500,1530137241.32341,0,0,2018-06-27T22:07:22.162Z,69.51,0,73369467
168,/var/lib/condor/execute/dir_27196/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000019,998342656,0,individuals_wrapper_ID0000019,1000genome-20180627T215441Z,workers1-3,15.74,individuals_wrapper,22284,kickstart.inv.online,5,0.15,1,6588.0,16414,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,575073,68341683,condorpool,299236,27469,1530137240.214747,0,0,2018-06-27T22:07:22.406Z,93.23,0,94336566
169,/var/lib/condor/execute/dir_27196/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000019,929796096,0,individuals_wrapper_ID0000019,1000genome-20180627T215441Z,workers1-3,14.3,individuals_wrapper,22284,kickstart.inv.online,5,0.12,1,6588.0,16231,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,523625,67466217,condorpool,299236,27469,1530137230.214764,0,0,2018-06-27T22:07:12.412Z,84.81,0,85922651
170,/var/lib/condor/execute/dir_27201/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000021,346726400,0,individuals_wrapper_ID0000021,1000genome-20180627T215441Z,workers1-3,8.77,individuals_wrapper,22436,kickstart.inv.online,5,0.13,1,6590.0,20472,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,314308,84260044,condorpool,299236,27731,1530137230.646775,0,0,2018-06-27T22:07:12.834Z,50.09,0,51551764
171,/var/lib/condor/execute/dir_3993/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000015,903716864,0,individuals_wrapper_ID0000015,1000genome-20180627T215441Z,workers1-0,12.55,individuals_wrapper,22488,kickstart.inv.online,5,0.16,1,6585.0,6554,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,625028,28233013,condorpool,299236,4275,1530137244.367345,0,0,2018-06-27T22:07:25.193Z,96.7,0,102135220
172,/var/lib/condor/execute/dir_8315/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000020,480120832,0,individuals_wrapper_ID0000020,1000genome-20180627T215441Z,workers1-1,7.61,individuals_wrapper,22448,kickstart.inv.online,5,0.08,1,6592.0,18230,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,400607,75423491,condorpool,299236,8844,1530137244.871027,0,0,2018-06-27T22:07:25.780Z,61.23,0,66029026
173,/var/lib/condor/execute/dir_8314/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000010,678584320,0,individuals_wrapper_ID0000010,1000genome-20180627T215441Z,workers1-1,9.13,individuals_wrapper,22352,kickstart.inv.online,5,0.09,1,6591.0,23366,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,456388,96660106,condorpool,299236,8653,1530137246.13227,0,0,2018-06-27T22:07:27.055Z,70.26,0,74616012
174,/var/lib/condor/execute/dir_3991/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000005,566484992,0,individuals_wrapper_ID0000005,1000genome-20180627T215441Z,workers1-0,9.68,individuals_wrapper,22376,kickstart.inv.online,5,0.11,1,6584.0,10951,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,453350,45804156,condorpool,299252,4390,1530137229.131324,0,0,2018-06-27T22:07:09.972Z,69.06,0,76057518
175,/var/lib/condor/execute/dir_16282/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000007,1696755712,0,individuals_wrapper_ID0000007,1000genome-20180627T215441Z,workers1-2,23.07,individuals_wrapper,22676,kickstart.inv.online,5,0.3,1,6580.0,18195,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,1134935,77326879,condorpool,299252,16388,1530137273.574006,0,0,2018-06-27T22:07:54.865Z,175.55,0,185626500
176,/var/lib/condor/execute/dir_16476/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000017,815214592,0,individuals_wrapper_ID0000017,1000genome-20180627T215441Z,workers1-2,13.25,individuals_wrapper,22296,kickstart.inv.online,5,0.24,1,6581.0,11728,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,684664,49548143,condorpool,299236,16798,1530137266.713957,0,0,2018-06-27T22:07:48.004Z,104.92,0,111984579
177,/var/lib/condor/execute/dir_27196/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000019,1140998144,0,individuals_wrapper_ID0000019,1000genome-20180627T215441Z,workers1-3,18.58,individuals_wrapper,22284,kickstart.inv.online,5,0.2,1,6588.0,16782,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,679888,70109002,condorpool,299236,27469,1530137260.214748,0,0,2018-06-27T22:07:42.416Z,110.2,0,111464994
178,/var/lib/condor/execute/dir_27195/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000009,985198592,0,individuals_wrapper_ID0000009,1000genome-20180627T215441Z,workers1-3,18.4,individuals_wrapper,22616,kickstart.inv.online,5,0.18,1,6587.0,21553,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,624290,89500544,condorpool,299236,27605,1530137271.722772,0,0,2018-06-27T22:07:53.933Z,98.87,0,103217747
179,/var/lib/condor/execute/dir_8316/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000014,842838016,0,individuals_wrapper_ID0000014,1000genome-20180627T215441Z,workers1-1,12.77,individuals_wrapper,22424,kickstart.inv.online,5,0.17,1,6593.0,4068,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,620026,18042171,condorpool,299236,8747,1530137278.752119,0,0,2018-06-27T22:07:59.662Z,94.45,0,101916022
180,/var/lib/condor/execute/dir_3993/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000015,975634432,0,individuals_wrapper_ID0000015,1000genome-20180627T215441Z,workers1-0,13.6,individuals_wrapper,22488,kickstart.inv.online,5,0.18,1,6585.0,6747,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,680184,29186247,condorpool,299236,4275,1530137254.367449,0,0,2018-06-27T22:07:35.193Z,105.32,0,111198990
181,/var/lib/condor/execute/dir_27198/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000008,507887616,0,individuals_wrapper_ID0000008,1000genome-20180627T215441Z,workers1-3,6.25,individuals_wrapper,22612,kickstart.inv.online,5,0.02,1,6589.0,17608,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,209928,72334664,condorpool,299252,27369,1530137162.866848,0,0,2018-06-27T22:06:05.033Z,33.66,0,35272710
182,/var/lib/condor/execute/dir_3993/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000015,411463680,0,individuals_wrapper_ID0000015,1000genome-20180627T215441Z,workers1-0,3.37,individuals_wrapper,22488,kickstart.inv.online,5,0.02,1,6585.0,5034,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,170100,20775124,condorpool,299236,4275,1530137164.367444,0,0,2018-06-27T22:06:05.198Z,26.46,0,27770310
183,/var/lib/condor/execute/dir_27196/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000019,587325440,0,individuals_wrapper_ID0000019,1000genome-20180627T215441Z,workers1-3,5.94,individuals_wrapper,22284,kickstart.inv.online,5,0.03,1,6588.0,15126,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,207672,62156105,condorpool,299236,27469,1530137170.214133,0,0,2018-06-27T22:06:12.404Z,33.66,0,34081303
184,/var/lib/condor/execute/dir_27198/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000008,706060288,0,individuals_wrapper_ID0000008,1000genome-20180627T215441Z,workers1-3,7.78,individuals_wrapper,22612,kickstart.inv.online,5,0.03,1,6589.0,17792,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,262557,73218311,condorpool,299252,27369,1530137172.866772,0,0,2018-06-27T22:06:15.062Z,42.12,0,44248792
185,/var/lib/condor/execute/dir_27195/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000009,427986944,0,individuals_wrapper_ID0000009,1000genome-20180627T215441Z,workers1-3,4.92,individuals_wrapper,22616,kickstart.inv.online,5,0.03,1,6587.0,19895,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,150308,81527183,condorpool,299236,27605,1530137181.722714,0,0,2018-06-27T22:06:23.915Z,23.79,0,25414602
186,/var/lib/condor/execute/dir_8310/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000003,215392256,0,individuals_wrapper_ID0000003,1000genome-20180627T215441Z,workers1-1,1.13,individuals_wrapper,20768,kickstart.inv.online,5,0.03,1,6594.0,4646,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,56158,18903285,condorpool,229572,8537,1530137162.287795,0,0,2018-06-27T22:06:03.177Z,8.73,0,9740679
187,/var/lib/condor/execute/dir_3991/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000005,109248512,0,individuals_wrapper_ID0000005,1000genome-20180627T215441Z,workers1-0,1.35,individuals_wrapper,20672,kickstart.inv.online,5,0.0,1,6584.0,9609,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,56553,39235829,condorpool,229588,4390,1530137159.131431,0,0,2018-06-27T22:05:59.947Z,8.56,0,9755368
188,/var/lib/condor/execute/dir_8314/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000010,218853376,0,individuals_wrapper_ID0000010,1000genome-20180627T215441Z,workers1-1,1.22,individuals_wrapper,20580,kickstart.inv.online,5,0.01,1,6591.0,22024,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,56184,90087669,condorpool,229572,8653,1530137176.144203,0,0,2018-06-27T22:06:17.116Z,8.67,0,9441028
189,/var/lib/condor/execute/dir_27196/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000019,770879488,0,individuals_wrapper_ID0000019,1000genome-20180627T215441Z,workers1-3,10.0,individuals_wrapper,22284,kickstart.inv.online,5,0.07,1,6588.0,15677,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,364934,64794771,condorpool,299236,27469,1530137200.214756,0,0,2018-06-27T22:06:42.410Z,59.21,0,60080810
190,/var/lib/condor/execute/dir_27198/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000008,748490752,0,individuals_wrapper_ID0000008,1000genome-20180627T215441Z,workers1-3,9.15,individuals_wrapper,22612,kickstart.inv.online,5,0.04,1,6589.0,17976,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,315291,74101963,condorpool,299252,27369,1530137182.866823,0,0,2018-06-27T22:06:25.043Z,50.72,0,53334991
191,/var/lib/condor/execute/dir_27195/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000009,604426240,0,individuals_wrapper_ID0000009,1000genome-20180627T215441Z,workers1-3,9.36,individuals_wrapper,22616,kickstart.inv.online,5,0.08,1,6587.0,20447,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,307393,84174032,condorpool,299236,27605,1530137211.722774,0,0,2018-06-27T22:06:53.924Z,48.62,0,51461309
192,/var/lib/condor/execute/dir_27198/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000008,930320384,0,individuals_wrapper_ID0000008,1000genome-20180627T215441Z,workers1-3,13.41,individuals_wrapper,22612,kickstart.inv.online,5,0.15,1,6589.0,18527,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,471637,76748829,condorpool,299252,27369,1530137212.866788,0,0,2018-06-27T22:06:55.043Z,76.13,0,79335602
193,/var/lib/condor/execute/dir_16477/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000006,552460288,0,individuals_wrapper_ID0000006,1000genome-20180627T215441Z,workers1-2,8.73,individuals_wrapper,22280,kickstart.inv.online,5,0.12,1,6582.0,13425,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,452120,55901287,condorpool,299236,16697,1530137219.353974,0,0,2018-06-27T22:07:00.645Z,69.53,0,75559695
194,/var/lib/condor/execute/dir_27195/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000009,534196224,0,individuals_wrapper_ID0000009,1000genome-20180627T215441Z,workers1-3,7.95,individuals_wrapper,22616,kickstart.inv.online,5,0.06,1,6587.0,20264,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,255316,83302667,condorpool,299236,27605,1530137201.72272,0,0,2018-06-27T22:06:43.918Z,40.3,0,42899872
195,/var/lib/condor/execute/dir_3993/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000015,650076160,0,individuals_wrapper_ID0000015,1000genome-20180627T215441Z,workers1-0,8.04,individuals_wrapper,22488,kickstart.inv.online,5,0.07,1,6585.0,5794,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,398501,24506103,condorpool,299236,4275,1530137204.364319,0,0,2018-06-27T22:06:45.200Z,61.68,0,65210594
196,/var/lib/condor/execute/dir_8310/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000003,627834880,0,individuals_wrapper_ID0000003,1000genome-20180627T215441Z,workers1-1,4.55,individuals_wrapper,22504,kickstart.inv.online,5,0.05,1,6594.0,5218,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,224859,21671004,condorpool,299236,8537,1530137192.287748,0,0,2018-06-27T22:06:33.201Z,34.95,0,37555857
197,/var/lib/condor/execute/dir_8316/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000014,225636352,0,individuals_wrapper_ID0000014,1000genome-20180627T215441Z,workers1-1,2.37,individuals_wrapper,22424,kickstart.inv.online,5,0.01,1,6593.0,2355,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,110809,9631057,condorpool,299236,8747,1530137188.751737,0,0,2018-06-27T22:06:29.658Z,16.9,0,18379837
198,/var/lib/condor/execute/dir_16477/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000006,627671040,0,individuals_wrapper_ID0000006,1000genome-20180627T215441Z,workers1-2,9.68,individuals_wrapper,22280,kickstart.inv.online,5,0.15,1,6582.0,13620,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,509810,56870959,condorpool,299236,16697,1530137229.353973,0,0,2018-06-27T22:07:10.663Z,78.53,0,84907532
199,/var/lib/condor/execute/dir_3994/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000004,869404672,0,individuals_wrapper_ID0000004,1000genome-20180627T215441Z,workers1-0,11.5,individuals_wrapper,22708,kickstart.inv.online,5,0.11,1,6586.0,8848,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,566884,37491110,condorpool,299236,4175,1530137230.3154,0,0,2018-06-27T22:07:11.148Z,87.56,0,91612018
200,/var/lib/condor/execute/dir_16243/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000018,1368039424,0,individuals_wrapper_ID0000018,1000genome-20180627T215441Z,workers1-2,18.82,individuals_wrapper,22264,kickstart.inv.online,5,0.22,1,6579.0,14954,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,907853,63429302,condorpool,299236,16488,1530137235.760607,0,0,2018-06-27T22:07:17.059Z,139.64,0,148256291
201,/var/lib/condor/execute/dir_16282/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000007,1340583936,0,individuals_wrapper_ID0000007,1000genome-20180627T215441Z,workers1-2,17.27,individuals_wrapper,22676,kickstart.inv.online,5,0.19,1,6580.0,17250,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,851874,72703752,condorpool,299252,16388,1530137223.573991,0,0,2018-06-27T22:07:04.864Z,131.63,0,139325606
202,/var/lib/condor/execute/dir_16243/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000018,1307049984,0,individuals_wrapper_ID0000018,1000genome-20180627T215441Z,workers1-2,17.78,individuals_wrapper,22264,kickstart.inv.online,5,0.21,1,6579.0,14769,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,852438,62537447,condorpool,299236,16488,1530137225.76062,0,0,2018-06-27T22:07:07.080Z,130.95,0,139191042
203,/var/lib/condor/execute/dir_27195/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000009,842928128,0,individuals_wrapper_ID0000009,1000genome-20180627T215441Z,workers1-3,15.47,individuals_wrapper,22616,kickstart.inv.online,5,0.15,1,6587.0,21183,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,517746,87712748,condorpool,299236,27605,1530137251.722761,0,0,2018-06-27T22:07:33.925Z,81.88,0,85753556
204,/var/lib/condor/execute/dir_3991/pegasus-4.9.0panorama/bin/pegasus-monitor,ID0000005,608636928,0,individuals_wrapper_ID0000005,1000genome-20180627T215441Z,workers1-0,10.88,individuals_wrapper,22376,kickstart.inv.online,5,0.13,1,6584.0,11136,kickstart,7dc85a61-0e02-4d18-add5-600052ace052,6,509509,46700041,condorpool,299252,4390,1530137239.135498,0,0,2018-06-27T22:07:19.969Z,77.64,0,85297348
